Anno;Codice Azienda;Tipo Azienda;Codice struttura;Subcodice;Denominazione Struttura/Stabilimento;Indirizzo;Codice tipo struttura;Descrizione tipo struttura;Codice disciplina;Descrizione disciplina;Tipo di Disciplina;N Reparti;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto;address_MI;CAP;MUNICIPIO;ID_NIL;NIL;LONG_X_4326;LAT_Y_4326;Location
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;7;CARDIOCHIRURGIA;ACUTI;1;24;0;1;0;25;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;8;CARDIOLOGIA;ACUTI;1;30;0;0;0;30;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE;ACUTI;2;48;0;1;3;52;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;18;EMATOLOGIA;ACUTI;1;0;0;1;0;1;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;0;0;1;0;1;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;24;MALATTIE INFETTIVE E TROPICALI;ACUTI;3;68;0;3;0;71;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;26;MEDICINA GENERALE;ACUTI;3;67;0;2;0;69;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;29;NEFROLOGIA;ACUTI;1;13;0;1;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;32;NEUROLOGIA;ACUTI;1;19;0;1;0;20;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;34;OCULISTICA;ACUTI;1;2;0;0;4;6;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA;ACUTI;1;20;0;0;2;22;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA;ACUTI;1;26;0;2;0;28;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA;ACUTI;1;8;0;1;1;10;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;39;PEDIATRIA;ACUTI;1;15;0;1;0;16;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;40;PSICHIATRIA;ACUTI;1;13;0;1;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;43;UROLOGIA;ACUTI;1;16;0;1;1;18;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;49;TERAPIA INTENSIVA;ACUTI;2;14;0;0;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;12;0;0;0;12;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;58;GASTROENTEROLOGIA;ACUTI;1;8;0;1;0;9;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;64;ONCOLOGIA;ACUTI;1;10;0;1;0;11;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;68;PNEUMOLOGIA;ACUTI;1;20;0;0;0;20;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;71;REUMATOLOGIA;ACUTI;1;7;0;1;0;8;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2012;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;99;CURE PALLIATIVE/HOSPICE;LUNGODEGENZA;2;25;0;0;0;25;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;7;CARDIOCHIRURGIA;ACUTI;1;24;0;1;0;25;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;8;CARDIOLOGIA;ACUTI;1;35;0;0;0;35;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE;ACUTI;2;48;0;1;3;52;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;18;EMATOLOGIA;ACUTI;1;0;0;1;0;1;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;0;0;1;0;1;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;24;MALATTIE INFETTIVE E TROPICALI;ACUTI;3;68;0;3;0;71;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;26;MEDICINA GENERALE;ACUTI;3;68;0;2;0;70;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;29;NEFROLOGIA;ACUTI;1;13;0;1;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;32;NEUROLOGIA;ACUTI;1;19;0;1;0;20;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;34;OCULISTICA;ACUTI;1;3;0;0;4;7;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA;ACUTI;1;14;0;0;2;16;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA;ACUTI;1;26;0;2;0;28;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA;ACUTI;1;8;0;1;1;10;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;39;PEDIATRIA;ACUTI;1;11;0;1;0;12;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;40;PSICHIATRIA;ACUTI;1;13;0;1;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;43;UROLOGIA;ACUTI;1;16;0;1;1;18;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;49;TERAPIA INTENSIVA;ACUTI;2;14;0;0;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;12;0;0;0;12;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;58;GASTROENTEROLOGIA;ACUTI;1;8;0;1;0;9;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;64;ONCOLOGIA;ACUTI;1;10;0;1;0;11;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;68;PNEUMOLOGIA;ACUTI;1;21;0;0;0;21;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2013;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;71;REUMATOLOGIA;ACUTI;1;7;0;1;0;8;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;7;CARDIOCHIRURGIA;ACUTI;1;24;0;1;0;25;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;8;CARDIOLOGIA;ACUTI;1;35;0;0;0;35;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE;ACUTI;2;48;0;1;3;52;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;18;EMATOLOGIA;ACUTI;1;0;0;1;0;1;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;0;0;1;0;1;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;24;MALATTIE INFETTIVE E TROPICALI;ACUTI;2;68;0;3;0;71;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;26;MEDICINA GENERALE;ACUTI;3;67;0;2;0;69;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;29;NEFROLOGIA;ACUTI;1;13;0;1;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;32;NEUROLOGIA;ACUTI;1;19;0;1;0;20;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;34;OCULISTICA;ACUTI;1;3;0;0;4;7;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA;ACUTI;1;14;0;0;2;16;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA;ACUTI;1;26;0;2;0;28;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA;ACUTI;1;8;0;1;1;10;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;39;PEDIATRIA;ACUTI;1;11;0;1;0;12;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;40;PSICHIATRIA;ACUTI;1;13;0;1;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;43;UROLOGIA;ACUTI;1;16;0;1;1;18;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;49;TERAPIA INTENSIVA;ACUTI;2;12;0;0;0;12;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;56;RECUPERO E RIABILITAZIONE;RIABILITAZIONE;1;12;0;0;0;12;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;58;GASTROENTEROLOGIA;ACUTI;1;8;0;1;0;9;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;64;ONCOLOGIA;ACUTI;1;10;0;1;0;11;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;68;PNEUMOLOGIA;ACUTI;1;21;0;0;0;21;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2014;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;71;REUMATOLOGIA;ACUTI;1;6;0;1;0;7;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;7;CARDIOCHIRURGIA;ACUTI;1;24;0;1;0;25;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;8;CARDIOLOGIA;ACUTI;1;35;0;0;0;35;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE;ACUTI;2;52;0;1;3;56;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;18;EMATOLOGIA;ACUTI;1;0;0;1;0;1;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;19;MALATTIE ENDOCRINE DEL RICAMBIO E NUTRIZ;ACUTI;1;0;0;1;0;1;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;24;MALATTIE INFETTIVE E TROPICALI;ACUTI;2;68;0;3;0;71;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;26;MEDICINA GENERALE;ACUTI;3;67;0;2;0;69;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;29;NEFROLOGIA;ACUTI;1;13;0;1;0;14;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;32;NEUROLOGIA;ACUTI;1;19;0;1;0;20;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;34;OCULISTICA;ACUTI;1;3;0;0;4;7;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA;ACUTI;1;14;0;0;2;16;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA;ACUTI;1;26;0;2;0;28;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA;ACUTI;1;8;0;1;1;10;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
2015;966;2;30916;;OSPEDALE L. SACCO - MILANO;VIA GIOVAN BATTISTA GRASSI 74;1;Ospedale a gestione diretta;39;PEDIATRIA;ACUTI;1;11;0;1;0;12;Via GRASSI GIOVANNI BATTISTA 74;20157;8;74;ROSERIO;9.120177000000012;45.517527;(45.517527, 9.120177000000012)
